date,Year,Month,Day,PUN
2014-01-01,2014,1,1,52.88256104166667
2014-01-02,2014,1,2,64.70293791666667
2014-01-03,2014,1,3,63.35605020833333
2014-01-04,2014,1,4,65.48207066666667
2014-01-05,2014,1,5,45.91670854166667
2014-01-06,2014,1,6,61.95560879166667
2014-01-07,2014,1,7,70.55443633333333
2014-01-08,2014,1,8,66.22135370833334
2014-01-09,2014,1,9,66.65686683333334
2014-01-10,2014,1,10,60.51182420833334
2014-01-11,2014,1,11,67.16870420833334
2014-01-12,2014,1,12,59.733238750000005
2014-01-13,2014,1,13,63.557372875
2014-01-14,2014,1,14,63.508700875
2014-01-15,2014,1,15,62.92093370833334
2014-01-16,2014,1,16,63.5587185
2014-01-17,2014,1,17,58.212168125
2014-01-18,2014,1,18,57.84957566666667
2014-01-19,2014,1,19,47.95706729166667
2014-01-20,2014,1,20,54.915028
2014-01-21,2014,1,21,54.64469679166667
2014-01-22,2014,1,22,57.806173083333334
2014-01-23,2014,1,23,61.71715433333333
2014-01-24,2014,1,24,57.817605875
2014-01-25,2014,1,25,52.38127529166667
2014-01-26,2014,1,26,41.23316420833333
2014-01-27,2014,1,27,56.160699208333334
2014-01-28,2014,1,28,56.78490704166666
2014-01-29,2014,1,29,62.764165375
2014-01-30,2014,1,30,60.590019416666664
2014-01-31,2014,1,31,57.809217375
2014-02-01,2014,2,1,55.38569458333333
2014-02-02,2014,2,2,46.896522833333336
2014-02-03,2014,2,3,58.613747375
2014-02-04,2014,2,4,62.54806895833333
2014-02-05,2014,2,5,59.4652405
2014-02-06,2014,2,6,53.268052708333336
2014-02-07,2014,2,7,59.227458416666664
2014-02-08,2014,2,8,44.3355105
2014-02-09,2014,2,9,27.413559291666665
2014-02-10,2014,2,10,53.07403266666667
2014-02-11,2014,2,11,54.06136695833334
2014-02-12,2014,2,12,54.93170570833333
2014-02-13,2014,2,13,55.6769395
2014-02-14,2014,2,14,46.9775465
2014-02-15,2014,2,15,53.12894170833333
2014-02-16,2014,2,16,34.20098829166667
2014-02-17,2014,2,17,50.20257170833334
2014-02-18,2014,2,18,55.04804025
2014-02-19,2014,2,19,52.36408041666667
2014-02-20,2014,2,20,55.96469820833333
2014-02-21,2014,2,21,55.822492708333336
2014-02-22,2014,2,22,40.81493583333334
2014-02-23,2014,2,23,35.797681041666664
2014-02-24,2014,2,24,53.068633750000004
2014-02-25,2014,2,25,57.461112125
2014-02-26,2014,2,26,56.79119925
2014-02-27,2014,2,27,54.04145904166666
2014-02-28,2014,2,28,50.879246083333335
2014-03-01,2014,3,1,42.226945625
2014-03-02,2014,3,2,45.056673833333335
2014-03-03,2014,3,3,48.55097658333334
2014-03-04,2014,3,4,49.17913204166667
2014-03-05,2014,3,5,52.95831441666667
2014-03-06,2014,3,6,48.68223725
2014-03-07,2014,3,7,50.35742416666667
2014-03-08,2014,3,8,39.883332208333336
2014-03-09,2014,3,9,28.126820208333335
2014-03-10,2014,3,10,57.04584704166667
2014-03-11,2014,3,11,56.818706625
2014-03-12,2014,3,12,53.29609704166667
2014-03-13,2014,3,13,55.448276791666665
2014-03-14,2014,3,14,53.963805
2014-03-15,2014,3,15,41.428160541666664
2014-03-16,2014,3,16,31.589793375000003
2014-03-17,2014,3,17,51.49912729166667
2014-03-18,2014,3,18,49.339692791666664
2014-03-19,2014,3,19,47.37461783333333
2014-03-20,2014,3,20,46.53965920833333
2014-03-21,2014,3,21,48.46686458333333
2014-03-22,2014,3,22,36.814301291666666
2014-03-23,2014,3,23,29.053440875
2014-03-24,2014,3,24,44.19607204166667
2014-03-25,2014,3,25,52.07003879166666
2014-03-26,2014,3,26,50.316737875
2014-03-27,2014,3,27,50.199064291666666
2014-03-28,2014,3,28,48.49726591666666
2014-03-29,2014,3,29,37.32607333333333
2014-03-30,2014,3,30,39.51632717391304
2014-03-31,2014,3,31,62.5212915
2014-04-01,2014,4,1,42.30671075
2014-04-02,2014,4,2,45.328610833333336
2014-04-03,2014,4,3,47.20759725
2014-04-04,2014,4,4,50.46743141666666
2014-04-05,2014,4,5,43.066340458333336
2014-04-06,2014,4,6,24.61355075
2014-04-07,2014,4,7,43.64437266666667
2014-04-08,2014,4,8,45.27381729166667
2014-04-09,2014,4,9,40.16977895833333
2014-04-10,2014,4,10,42.95345616666667
2014-04-11,2014,4,11,42.431506
2014-04-12,2014,4,12,43.6891175
2014-04-13,2014,4,13,41.905020625
2014-04-14,2014,4,14,47.594548625
2014-04-15,2014,4,15,42.630284125
2014-04-16,2014,4,16,44.711564708333334
2014-04-17,2014,4,17,43.17898408333333
2014-04-18,2014,4,18,43.59774875
2014-04-19,2014,4,19,42.63792041666667
2014-04-20,2014,4,20,38.557604875
2014-04-21,2014,4,21,43.894173208333335
2014-04-22,2014,4,22,65.537233125
2014-04-23,2014,4,23,53.504272625
2014-04-24,2014,4,24,53.80196925
2014-04-25,2014,4,25,43.83670625
2014-04-26,2014,4,26,49.94642725
2014-04-27,2014,4,27,41.03995391666667
2014-04-28,2014,4,28,57.86241858333334
2014-04-29,2014,4,29,52.522507
2014-04-30,2014,4,30,54.89348629166667
2014-05-01,2014,5,1,35.75473925
2014-05-02,2014,5,2,55.828390125
2014-05-03,2014,5,3,55.23372129166667
2014-05-04,2014,5,4,30.96289925
2014-05-05,2014,5,5,46.02954125
2014-05-06,2014,5,6,49.63921766666667
2014-05-07,2014,5,7,48.17962325
2014-05-08,2014,5,8,46.05173895833333
2014-05-09,2014,5,9,49.30386633333333
2014-05-10,2014,5,10,48.952148541666666
2014-05-11,2014,5,11,29.454490875
2014-05-12,2014,5,12,44.36383925
2014-05-13,2014,5,13,48.18591095833334
2014-05-14,2014,5,14,39.14344058333333
2014-05-15,2014,5,15,48.92662241666667
2014-05-16,2014,5,16,48.82813395833333
2014-05-17,2014,5,17,49.28507591666666
2014-05-18,2014,5,18,42.18377254166667
2014-05-19,2014,5,19,56.66408783333333
2014-05-20,2014,5,20,51.952958458333335
2014-05-21,2014,5,21,52.192411375
2014-05-22,2014,5,22,51.58464075
2014-05-23,2014,5,23,52.265718791666664
2014-05-24,2014,5,24,46.5854665
2014-05-25,2014,5,25,37.12624254166666
2014-05-26,2014,5,26,49.24102275
2014-05-27,2014,5,27,42.15721808333333
2014-05-28,2014,5,28,48.67173225
2014-05-29,2014,5,29,53.22305345833333
2014-05-30,2014,5,30,47.406483791666666
2014-05-31,2014,5,31,40.99796716666667
2014-06-01,2014,6,1,38.27685316666667
2014-06-02,2014,6,2,40.14939325
2014-06-03,2014,6,3,46.62421545833333
2014-06-04,2014,6,4,48.11783454166667
2014-06-05,2014,6,5,46.708174291666666
2014-06-06,2014,6,6,47.544787666666664
2014-06-07,2014,6,7,42.57289075
2014-06-08,2014,6,8,36.9684465
2014-06-09,2014,6,9,47.42243025
2014-06-10,2014,6,10,49.596473333333336
2014-06-11,2014,6,11,50.828361083333334
2014-06-12,2014,6,12,56.960364166666665
2014-06-13,2014,6,13,56.88869554166667
2014-06-14,2014,6,14,47.087346875
2014-06-15,2014,6,15,40.779617583333334
2014-06-16,2014,6,16,57.337634
2014-06-17,2014,6,17,56.26656379166667
2014-06-18,2014,6,18,50.791264625000004
2014-06-19,2014,6,19,48.258438041666665
2014-06-20,2014,6,20,46.97127570833333
2014-06-21,2014,6,21,40.477042375
2014-06-22,2014,6,22,41.354018333333336
2014-06-23,2014,6,23,50.37636691666667
2014-06-24,2014,6,24,46.231336666666664
2014-06-25,2014,6,25,49.90362675
2014-06-26,2014,6,26,52.86888641666667
2014-06-27,2014,6,27,51.221095291666664
2014-06-28,2014,6,28,43.43964183333333
2014-06-29,2014,6,29,37.236387875
2014-06-30,2014,6,30,41.42579966666667
2014-07-01,2014,7,1,50.155159125
2014-07-02,2014,7,2,50.309274708333334
2014-07-03,2014,7,3,47.310547541666665
2014-07-04,2014,7,4,47.41440291666667
2014-07-05,2014,7,5,43.76965775
2014-07-06,2014,7,6,41.90631595833334
2014-07-07,2014,7,7,51.41948479166667
2014-07-08,2014,7,8,46.628503708333334
2014-07-09,2014,7,9,44.5011855
2014-07-10,2014,7,10,45.444302625
2014-07-11,2014,7,11,44.033494583333336
2014-07-12,2014,7,12,44.90662704166667
2014-07-13,2014,7,13,39.054545375000004
2014-07-14,2014,7,14,45.61011129166667
2014-07-15,2014,7,15,46.91741525
2014-07-16,2014,7,16,43.629510333333336
2014-07-17,2014,7,17,46.44130125
2014-07-18,2014,7,18,50.268334458333335
2014-07-19,2014,7,19,41.83516975
2014-07-20,2014,7,20,44.023401125
2014-07-21,2014,7,21,45.55482070833333
2014-07-22,2014,7,22,46.918128958333334
2014-07-23,2014,7,23,50.24145683333333
2014-07-24,2014,7,24,50.066547791666665
2014-07-25,2014,7,25,49.58159908333333
2014-07-26,2014,7,26,48.49767454166667
2014-07-27,2014,7,27,40.089996791666664
2014-07-28,2014,7,28,50.13497395833333
2014-07-29,2014,7,29,49.17881808333333
2014-07-30,2014,7,30,45.550979125
2014-07-31,2014,7,31,47.602132833333336
2014-08-01,2014,8,1,48.64190416666666
2014-08-02,2014,8,2,41.506769874999996
2014-08-03,2014,8,3,37.66416770833333
2014-08-04,2014,8,4,47.40872075
2014-08-05,2014,8,5,48.99739654166667
2014-08-06,2014,8,6,45.56351308333333
2014-08-07,2014,8,7,44.519647625
2014-08-08,2014,8,8,45.027168375
2014-08-09,2014,8,9,45.70508775
2014-08-10,2014,8,10,53.51646945833333
2014-08-11,2014,8,11,47.88339416666667
2014-08-12,2014,8,12,48.227973291666665
2014-08-13,2014,8,13,48.255758
2014-08-14,2014,8,14,42.83130895833333
2014-08-15,2014,8,15,39.16927283333333
2014-08-16,2014,8,16,46.960031375
2014-08-17,2014,8,17,40.86849995833333
2014-08-18,2014,8,18,48.199431833333335
2014-08-19,2014,8,19,46.93731329166667
2014-08-20,2014,8,20,45.106614416666666
2014-08-21,2014,8,21,45.496916999999996
2014-08-22,2014,8,22,45.84825445833334
2014-08-23,2014,8,23,45.969036625
2014-08-24,2014,8,24,41.92407395833333
2014-08-25,2014,8,25,51.680171666666666
2014-08-26,2014,8,26,52.81519125
2014-08-27,2014,8,27,48.904460916666665
2014-08-28,2014,8,28,55.878307666666664
2014-08-29,2014,8,29,54.962764625
2014-08-30,2014,8,30,55.399151583333335
2014-08-31,2014,8,31,50.497349625
2014-09-01,2014,9,1,49.757501375000004
2014-09-02,2014,9,2,52.908371625
2014-09-03,2014,9,3,61.803806083333335
2014-09-04,2014,9,4,58.099428583333335
2014-09-05,2014,9,5,56.534671708333335
2014-09-06,2014,9,6,50.754185791666664
2014-09-07,2014,9,7,49.050702791666666
2014-09-08,2014,9,8,53.521324666666665
2014-09-09,2014,9,9,55.659695666666664
2014-09-10,2014,9,10,60.384342
2014-09-11,2014,9,11,58.61810466666667
2014-09-12,2014,9,12,57.002040125
2014-09-13,2014,9,13,51.489791958333335
2014-09-14,2014,9,14,50.047923833333336
2014-09-15,2014,9,15,58.29846466666667
2014-09-16,2014,9,16,60.510972583333334
2014-09-17,2014,9,17,58.462027291666665
2014-09-18,2014,9,18,58.623964375
2014-09-19,2014,9,19,58.95351016666667
2014-09-20,2014,9,20,55.347215375
2014-09-21,2014,9,21,50.937401625
2014-09-22,2014,9,22,62.13457175
2014-09-23,2014,9,23,60.728940625
2014-09-24,2014,9,24,64.65057575
2014-09-25,2014,9,25,63.385027791666666
2014-09-26,2014,9,26,59.510161625
2014-09-27,2014,9,27,55.156526416666665
2014-09-28,2014,9,28,54.10944679166667
2014-09-29,2014,9,29,87.60199908333334
2014-09-30,2014,9,30,65.07960670833333
2014-10-01,2014,10,1,67.04590966666666
2014-10-02,2014,10,2,69.60714041666667
2014-10-03,2014,10,3,64.650429875
2014-10-04,2014,10,4,62.093075291666665
2014-10-05,2014,10,5,56.30035879166667
2014-10-06,2014,10,6,67.91300195833334
2014-10-07,2014,10,7,70.24256145833333
2014-10-08,2014,10,8,76.81699141666667
2014-10-09,2014,10,9,71.20585316666667
2014-10-10,2014,10,10,66.73814483333334
2014-10-11,2014,10,11,63.0227965
2014-10-12,2014,10,12,55.67968225
2014-10-13,2014,10,13,64.124432125
2014-10-14,2014,10,14,60.14318254166667
2014-10-15,2014,10,15,57.92606975
2014-10-16,2014,10,16,55.981972791666664
2014-10-17,2014,10,17,56.95482766666667
2014-10-18,2014,10,18,57.678617625
2014-10-19,2014,10,19,50.565955333333335
2014-10-20,2014,10,20,67.43685466666668
2014-10-21,2014,10,21,65.46056324999999
2014-10-22,2014,10,22,57.96902241666667
2014-10-23,2014,10,23,60.03248404166666
2014-10-24,2014,10,24,58.733549583333335
2014-10-25,2014,10,25,55.54749866666667
2014-10-26,2014,10,26,44.43696988
2014-10-27,2014,10,27,61.425776041666666
2014-10-28,2014,10,28,63.67983408333333
2014-10-29,2014,10,29,68.6591575
2014-10-30,2014,10,30,69.13729029166667
2014-10-31,2014,10,31,62.759812458333336
2014-11-01,2014,11,1,52.89808958333333
2014-11-02,2014,11,2,56.197828375
2014-11-03,2014,11,3,62.32482029166667
2014-11-04,2014,11,4,57.7597665
2014-11-05,2014,11,5,53.78463225
2014-11-06,2014,11,6,53.275983625
2014-11-07,2014,11,7,54.442435333333336
2014-11-08,2014,11,8,51.042705958333336
2014-11-09,2014,11,9,39.07583691666667
2014-11-10,2014,11,10,60.102208708333336
2014-11-11,2014,11,11,59.116183041666666
2014-11-12,2014,11,12,57.42547029166667
2014-11-13,2014,11,13,55.582859666666664
2014-11-14,2014,11,14,54.52186858333334
2014-11-15,2014,11,15,45.12777741666667
2014-11-16,2014,11,16,41.296551625
2014-11-17,2014,11,17,52.332608916666665
2014-11-18,2014,11,18,52.418599625
2014-11-19,2014,11,19,58.853227458333336
2014-11-20,2014,11,20,56.104094583333335
2014-11-21,2014,11,21,56.605255875
2014-11-22,2014,11,22,53.692138875
2014-11-23,2014,11,23,50.135297916666666
2014-11-24,2014,11,24,60.32006391666667
2014-11-25,2014,11,25,61.69826825
2014-11-26,2014,11,26,64.987001875
2014-11-27,2014,11,27,62.60044504166667
2014-11-28,2014,11,28,58.376518875
2014-11-29,2014,11,29,52.769402416666665
2014-11-30,2014,11,30,42.72884270833333
2014-12-01,2014,12,1,55.808582375
2014-12-02,2014,12,2,65.77497408333333
2014-12-03,2014,12,3,65.44835570833334
2014-12-04,2014,12,4,67.63871754166667
2014-12-05,2014,12,5,64.79816704166667
2014-12-06,2014,12,6,57.105214625
2014-12-07,2014,12,7,62.28834675
2014-12-08,2014,12,8,56.793870625000004
2014-12-09,2014,12,9,63.742665458333335
2014-12-10,2014,12,10,58.97757295833333
2014-12-11,2014,12,11,61.18275970833333
2014-12-12,2014,12,12,64.822741875
2014-12-13,2014,12,13,58.362907916666664
2014-12-14,2014,12,14,53.013683875
2014-12-15,2014,12,15,62.91371254166667
2014-12-16,2014,12,16,64.177176125
2014-12-17,2014,12,17,64.2529005
2014-12-18,2014,12,18,62.38956954166667
2014-12-19,2014,12,19,60.420897833333335
2014-12-20,2014,12,20,61.608503541666664
2014-12-21,2014,12,21,56.906343125
2014-12-22,2014,12,22,61.656658416666666
2014-12-23,2014,12,23,58.241879708333336
2014-12-24,2014,12,24,59.188760458333334
2014-12-25,2014,12,25,49.154295125000004
2014-12-26,2014,12,26,48.99356458333333
2014-12-27,2014,12,27,60.862859791666665
2014-12-28,2014,12,28,47.314395250000004
2014-12-29,2014,12,29,54.16817091666667
2014-12-30,2014,12,30,59.05296695833333
2014-12-31,2014,12,31,59.899498625
2015-01-01,2015,1,1,45.47211591666667
2015-01-02,2015,1,2,56.98805695833333
2015-01-03,2015,1,3,50.53297608333333
2015-01-04,2015,1,4,45.10638879166667
2015-01-05,2015,1,5,53.36848125
2015-01-06,2015,1,6,50.460413875
2015-01-07,2015,1,7,60.380281875
2015-01-08,2015,1,8,60.7993745
2015-01-09,2015,1,9,56.33145483333333
2015-01-10,2015,1,10,47.37095229166667
2015-01-11,2015,1,11,39.80508666666667
2015-01-12,2015,1,12,49.84088608333334
2015-01-13,2015,1,13,55.099425458333336
2015-01-14,2015,1,14,51.11924466666667
2015-01-15,2015,1,15,53.062608041666664
2015-01-16,2015,1,16,52.050396125
2015-01-17,2015,1,17,46.859878625
2015-01-18,2015,1,18,47.66679916666667
2015-01-19,2015,1,19,52.33351604166667
2015-01-20,2015,1,20,54.027181416666664
2015-01-21,2015,1,21,53.487914333333336
2015-01-22,2015,1,22,52.77161854166667
2015-01-23,2015,1,23,52.66472383333333
2015-01-24,2015,1,24,47.81986525
2015-01-25,2015,1,25,42.199391999999996
2015-01-26,2015,1,26,50.437945375
2015-01-27,2015,1,27,52.00307745833334
2015-01-28,2015,1,28,52.214509666666665
2015-01-29,2015,1,29,51.753224958333334
2015-01-30,2015,1,30,48.81379733333333
2015-01-31,2015,1,31,51.3535745
2015-02-01,2015,2,1,40.724477416666666
2015-02-02,2015,2,2,53.044640916666665
2015-02-03,2015,2,3,60.243792416666665
2015-02-04,2015,2,4,56.66714625
2015-02-05,2015,2,5,56.47765125
2015-02-06,2015,2,6,53.142915
2015-02-07,2015,2,7,53.6557525
2015-02-08,2015,2,8,45.01566666666667
2015-02-09,2015,2,9,56.90302375
2015-02-10,2015,2,10,58.91111291666667
2015-02-11,2015,2,11,60.05950416666666
2015-02-12,2015,2,12,61.953920833333335
2015-02-13,2015,2,13,56.332602916666666
2015-02-14,2015,2,14,59.30879125
2015-02-15,2015,2,15,52.59488125
2015-02-16,2015,2,16,55.776677916666664
2015-02-17,2015,2,17,52.42142916666667
2015-02-18,2015,2,18,55.6520125
2015-02-19,2015,2,19,57.13479625
2015-02-20,2015,2,20,56.4117125
2015-02-21,2015,2,21,48.9780375
2015-02-22,2015,2,22,51.058995
2015-02-23,2015,2,23,53.16140083333333
2015-02-24,2015,2,24,52.97133125
2015-02-25,2015,2,25,52.728332916666666
2015-02-26,2015,2,26,55.20460791666667
2015-02-27,2015,2,27,57.703884583333334
2015-02-28,2015,2,28,51.870455
2015-03-01,2015,3,1,47.895786666666666
2015-03-02,2015,3,2,45.85069
2015-03-03,2015,3,3,56.598285833333335
2015-03-04,2015,3,4,53.15782458333334
2015-03-05,2015,3,5,51.29060166666667
2015-03-06,2015,3,6,49.3985225
2015-03-07,2015,3,7,43.233135000000004
2015-03-08,2015,3,8,45.73147208333333
2015-03-09,2015,3,9,50.139142916666664
2015-03-10,2015,3,10,53.423100833333336
2015-03-11,2015,3,11,51.998425
2015-03-12,2015,3,12,46.86019
2015-03-13,2015,3,13,48.211872916666664
2015-03-14,2015,3,14,51.85705125
2015-03-15,2015,3,15,50.41592458333333
2015-03-16,2015,3,16,55.22888416666667
2015-03-17,2015,3,17,53.48136083333333
2015-03-18,2015,3,18,52.51214125
2015-03-19,2015,3,19,50.01172416666667
2015-03-20,2015,3,20,61.57225
2015-03-21,2015,3,21,47.710501666666666
2015-03-22,2015,3,22,47.759798333333336
2015-03-23,2015,3,23,54.729884166666665
2015-03-24,2015,3,24,57.333652916666665
2015-03-25,2015,3,25,56.966859166666666
2015-03-26,2015,3,26,54.03819166666666
2015-03-27,2015,3,27,49.42017833333333
2015-03-28,2015,3,28,37.674503333333334
2015-03-29,2015,3,29,38.74519956521739
2015-03-30,2015,3,30,41.88342166666666
2015-03-31,2015,3,31,43.967281666666665
2015-04-01,2015,4,1,42.801899999999996
2015-04-02,2015,4,2,51.42063041666667
2015-04-03,2015,4,3,43.8239975
2015-04-04,2015,4,4,52.64551208333333
2015-04-05,2015,4,5,38.621204999999996
2015-04-06,2015,4,6,32.79651416666667
2015-04-07,2015,4,7,47.92343916666667
2015-04-08,2015,4,8,46.65475083333333
2015-04-09,2015,4,9,49.38729583333333
2015-04-10,2015,4,10,48.56087375
2015-04-11,2015,4,11,53.46794125
2015-04-12,2015,4,12,46.79322333333333
2015-04-13,2015,4,13,53.46070208333333
2015-04-14,2015,4,14,48.889997083333334
2015-04-15,2015,4,15,48.5159
2015-04-16,2015,4,16,49.5001075
2015-04-17,2015,4,17,46.370722916666665
2015-04-18,2015,4,18,44.89520041666667
2015-04-19,2015,4,19,49.31701916666667
2015-04-20,2015,4,20,51.98112916666667
2015-04-21,2015,4,21,43.39978166666667
2015-04-22,2015,4,22,48.10976791666667
2015-04-23,2015,4,23,49.82768541666667
2015-04-24,2015,4,24,51.45501791666667
2015-04-25,2015,4,25,51.727752083333336
2015-04-26,2015,4,26,48.48159416666667
2015-04-27,2015,4,27,54.798527916666664
2015-04-28,2015,4,28,44.015448750000004
2015-04-29,2015,4,29,49.63736958333333
2015-04-30,2015,4,30,46.02715625
2015-05-01,2015,5,1,37.672324583333335
2015-05-02,2015,5,2,43.193702083333335
2015-05-03,2015,5,3,45.122980416666664
2015-05-04,2015,5,4,62.563948333333336
2015-05-05,2015,5,5,54.26425125
2015-05-06,2015,5,6,59.04142958333333
2015-05-07,2015,5,7,53.355795416666666
2015-05-08,2015,5,8,52.35201791666667
2015-05-09,2015,5,9,42.89294
2015-05-10,2015,5,10,32.518834166666664
2015-05-11,2015,5,11,44.95482125
2015-05-12,2015,5,12,53.79299541666666
2015-05-13,2015,5,13,54.31142625
2015-05-14,2015,5,14,46.621764166666665
2015-05-15,2015,5,15,49.82621916666667
2015-05-16,2015,5,16,49.70922708333333
2015-05-17,2015,5,17,38.49742208333333
2015-05-18,2015,5,18,50.21558125
2015-05-19,2015,5,19,49.95076541666667
2015-05-20,2015,5,20,47.5878975
2015-05-21,2015,5,21,48.53188875
2015-05-22,2015,5,22,46.05405458333333
2015-05-23,2015,5,23,37.902992499999996
2015-05-24,2015,5,24,41.20149625
2015-05-25,2015,5,25,47.28759541666667
2015-05-26,2015,5,26,49.884254166666665
2015-05-27,2015,5,27,45.51512125
2015-05-28,2015,5,28,44.697257083333334
2015-05-29,2015,5,29,48.30970791666667
2015-05-30,2015,5,30,43.01140291666667
2015-05-31,2015,5,31,44.50037458333333
2015-06-01,2015,6,1,50.619055833333334
2015-06-02,2015,6,2,44.699016666666665
2015-06-03,2015,6,3,52.88667791666667
2015-06-04,2015,6,4,54.42056041666667
2015-06-05,2015,6,5,51.89841333333333
2015-06-06,2015,6,6,47.736574166666664
2015-06-07,2015,6,7,46.230760000000004
2015-06-08,2015,6,8,52.501580833333335
2015-06-09,2015,6,9,50.753395
2015-06-10,2015,6,10,49.77538666666667
2015-06-11,2015,6,11,49.53780208333333
2015-06-12,2015,6,12,55.70963833333333
2015-06-13,2015,6,13,51.31475
2015-06-14,2015,6,14,46.81665708333333
2015-06-15,2015,6,15,50.040722083333335
2015-06-16,2015,6,16,54.361529166666664
2015-06-17,2015,6,17,56.24349708333333
2015-06-18,2015,6,18,47.1348775
2015-06-19,2015,6,19,47.14030416666667
2015-06-20,2015,6,20,44.258135833333334
2015-06-21,2015,6,21,34.49219958333333
2015-06-22,2015,6,22,45.471735833333334
2015-06-23,2015,6,23,45.441450833333334
2015-06-24,2015,6,24,48.15891791666667
2015-06-25,2015,6,25,48.623338333333336
2015-06-26,2015,6,26,46.654785833333335
2015-06-27,2015,6,27,43.30850125
2015-06-28,2015,6,28,43.49334458333333
2015-06-29,2015,6,29,48.13606583333333
2015-06-30,2015,6,30,51.361990416666664
2015-07-01,2015,7,1,48.86621875
2015-07-02,2015,7,2,52.24564916666667
2015-07-03,2015,7,3,52.91704958333333
2015-07-04,2015,7,4,50.266376666666666
2015-07-05,2015,7,5,48.68995541666666
2015-07-06,2015,7,6,61.26295208333333
2015-07-07,2015,7,7,67.89279083333334
2015-07-08,2015,7,8,70.67775208333333
2015-07-09,2015,7,9,75.51342708333334
2015-07-10,2015,7,10,66.56329125
2015-07-11,2015,7,11,49.606005
2015-07-12,2015,7,12,49.4602925
2015-07-13,2015,7,13,59.539333750000004
2015-07-14,2015,7,14,68.29709583333333
2015-07-15,2015,7,15,76.36604416666667
2015-07-16,2015,7,16,77.73596916666666
2015-07-17,2015,7,17,76.97101458333333
2015-07-18,2015,7,18,63.4128
2015-07-19,2015,7,19,57.061983749999996
2015-07-20,2015,7,20,70.88647666666667
2015-07-21,2015,7,21,80.48879375
2015-07-22,2015,7,22,105.15962833333333
2015-07-23,2015,7,23,127.46489291666667
2015-07-24,2015,7,24,90.3054525
2015-07-25,2015,7,25,58.821202916666664
2015-07-26,2015,7,26,50.56786875
2015-07-27,2015,7,27,64.16802416666667
2015-07-28,2015,7,28,68.22529333333334
2015-07-29,2015,7,29,73.42846416666667
2015-07-30,2015,7,30,69.58797041666666
2015-07-31,2015,7,31,68.31276166666667
2015-08-01,2015,8,1,58.354357916666665
2015-08-02,2015,8,2,57.667577916666666
2015-08-03,2015,8,3,60.722687916666665
2015-08-04,2015,8,4,60.6075575
2015-08-05,2015,8,5,59.47832875
2015-08-06,2015,8,6,65.00319125
2015-08-07,2015,8,7,62.52704416666667
2015-08-08,2015,8,8,60.387669583333334
2015-08-09,2015,8,9,55.702452916666665
2015-08-10,2015,8,10,57.245044166666666
2015-08-11,2015,8,11,55.849135
2015-08-12,2015,8,12,53.761045833333334
2015-08-13,2015,8,13,51.543974166666665
2015-08-14,2015,8,14,51.507544583333335
2015-08-15,2015,8,15,47.6186
2015-08-16,2015,8,16,46.18443791666667
2015-08-17,2015,8,17,48.030375416666665
2015-08-18,2015,8,18,49.495848333333335
2015-08-19,2015,8,19,48.6839025
2015-08-20,2015,8,20,42.535392916666666
2015-08-21,2015,8,21,45.2417425
2015-08-22,2015,8,22,46.1670575
2015-08-23,2015,8,23,43.7451525
2015-08-24,2015,8,24,50.70356541666666
2015-08-25,2015,8,25,48.642768333333336
2015-08-26,2015,8,26,51.65798458333333
2015-08-27,2015,8,27,49.002372916666666
2015-08-28,2015,8,28,53.13041
2015-08-29,2015,8,29,48.16013
2015-08-30,2015,8,30,48.68577666666667
2015-08-31,2015,8,31,56.29207666666667
2015-09-01,2015,9,1,60.13219041666667
2015-09-02,2015,9,2,58.26771125
2015-09-03,2015,9,3,56.39392125
2015-09-04,2015,9,4,55.53741
2015-09-05,2015,9,5,52.95834166666667
2015-09-06,2015,9,6,44.08848416666667
2015-09-07,2015,9,7,53.7038
2015-09-08,2015,9,8,51.279763333333335
2015-09-09,2015,9,9,51.9865225
2015-09-10,2015,9,10,50.111008749999996
2015-09-11,2015,9,11,54.03722
2015-09-12,2015,9,12,47.69387291666666
2015-09-13,2015,9,13,44.74001
2015-09-14,2015,9,14,49.645900833333336
2015-09-15,2015,9,15,51.16768
2015-09-16,2015,9,16,51.97531333333333
2015-09-17,2015,9,17,57.94460291666667
2015-09-18,2015,9,18,50.52136
2015-09-19,2015,9,19,45.35765625
2015-09-20,2015,9,20,40.18072125
2015-09-21,2015,9,21,43.33194
2015-09-22,2015,9,22,51.572245
2015-09-23,2015,9,23,48.20377666666667
2015-09-24,2015,9,24,47.44501375
2015-09-25,2015,9,25,47.01392958333333
2015-09-26,2015,9,26,41.98148208333333
2015-09-27,2015,9,27,37.5969775
2015-09-28,2015,9,28,44.73243291666667
2015-09-29,2015,9,29,46.98931708333333
2015-09-30,2015,9,30,45.07931833333333
2015-10-01,2015,10,1,46.8144125
2015-10-02,2015,10,2,51.729854583333335
2015-10-03,2015,10,3,43.87945125
2015-10-04,2015,10,4,41.711850416666664
2015-10-05,2015,10,5,46.329455
2015-10-06,2015,10,6,47.1260575
2015-10-07,2015,10,7,45.903735833333336
2015-10-08,2015,10,8,49.67250541666667
2015-10-09,2015,10,9,48.15380375
2015-10-10,2015,10,10,39.46303625
2015-10-11,2015,10,11,37.64514333333333
2015-10-12,2015,10,12,48.50267791666666
2015-10-13,2015,10,13,50.14099916666667
2015-10-14,2015,10,14,50.95548333333333
2015-10-15,2015,10,15,49.70370125
2015-10-16,2015,10,16,54.692244583333334
2015-10-17,2015,10,17,44.72072333333333
2015-10-18,2015,10,18,42.085274166666665
